749,EMD,20180129,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1
750,ES,20180129,1,-1,1,1,1,1,-1,-1,-1,1,1,-1
751,FC,20180129,1,-1,1,1,-1,-1,-1,-1,-1,0,0,1
752,FV,20180129,-1,1,-1,-1,1,1,1,0,0,1,1,1
753,GC,20180129,-1,1,1,1,1,1,-1,-1,0,0,0,1
754,HG,20180129,1,-1,-1,-1,-1,1,-1,-1,1,0,0,-1
755,HO,20180129,1,-1,1,1,-1,1,-1,0,0,-1,-1,-1
756,JY,20180129,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1
757,LC,20180129,1,-1,1,1,-1,1,-1,1,1,0,0,-1
758,LH,20180129,1,-1,-1,-1,1,1,1,-1,-1,1,1,-1
759,MP,20180129,1,-1,1,1,-1,1,1,0,0,-1,1,-1
760,NE,20180129,1,-1,1,1,1,1,-1,-1,0,0,0,1
761,NG,20180129,1,-1,1,1,-1,-1,-1,0,1,-1,1,-1
762,NIY,20180129,1,-1,-1,-1,1,1,-1,-1,-1,1,1,1
763,NQ,20180129,1,-1,1,1,-1,1,-1,-1,-1,1,1,1
764,PA,20180129,1,-1,-1,-1,1,1,-1,0,0,0,0,-1
765,PL,20180129,-1,1,1,1,-1,1,-1,-1,1,0,0,-1
766,RB,20180129,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
767,S,20180129,1,-1,1,1,-1,-1,-1,1,0,0,0,-1
768,SF,20180129,1,-1,1,1,-1,-1,1,-1,-1,1,1,1
769,SI,20180129,-1,1,1,-1,1,1,-1,-1,0,0,0,-1
770,SM,20180129,1,-1,-1,1,1,1,-1,0,0,0,-1,1
771,TU,20180129,-1,1,-1,-1,1,1,-1,0,0,0,1,1
772,TY,20180129,-1,1,-1,-1,1,1,1,0,0,1,1,1
773,US,20180129,-1,1,-1,-1,1,1,1,-1,0,1,0,1
774,W,20180129,1,-1,1,1,-1,-1,-1,0,0,-1,0,-1
775,YM,20180129,1,-1,1,1,1,1,-1,-1,-1,1,1,-1
776,CC,20180129,1,-1,1,1,-1,-1,1,0,0,0,-1,-1
777,CT,20180129,1,-1,-1,-1,1,1,1,-1,0,0,0,-1
778,KC,20180129,1,-1,1,1,-1,-1,-1,0,1,-1,1,1
779,SB,20180129,1,-1,1,-1,-1,-1,-1,0,0,-1,-1,1
780,VX,20180129,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1
781,AD,20180130,1,-1,1,1,-1,1,-1,-1,1,-1,0,-1
782,BO,20180130,1,-1,1,1,-1,-1,-1,0,0,0,0,-1
783,BP,20180130,1,-1,1,1,1,-1,-1,1,1,-1,-1,1
784,C,20180130,1,-1,1,1,-1,-1,-1,-1,0,-1,0,-1
785,CD,20180130,1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1
786,CL,20180130,1,-1,1,1,1,1,-1,-1,0,0,0,-1
787,CU,20180130,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
