217,NQ,20180108,6688,6690.75,6653.25,6688,198494,261079,133760,3.47,56.2227792025,20,1124.45558405,0.0030370065
218,PA,20180108,1095.9,1098.35,1084,1095.9,3650,36853,109590,3.55,16.29,100,1629,0.0126593975
219,PL,20180108,976.4,979.2,971.1,976.4,15645,78318,48820,3.17,13.4427313265,50,672.136566325,0.0012305168
220,RB,20180108,1.80847925,1.81625093,1.79727592,1.80847925,71598,108522,75956.1285,2.87,0.034830173,42000,1462.867266,0.0033598376
221,S,20180108,966.75,971.5,960.5,966.75,87409,353503,48337.5,3.16,9.3757116415,50,468.785582075,-0.0041205254
222,SF,20180108,1.0276,1.0309,1.0269,1.0276,19659,71566,128450,3,0.0054782655,125000,684.7831875,-0.0024269488
223,SI,20180108,1714.4,1730,1706.5,1714.4,85867,148934,85720,3.29,23.21,50,1160.5,-0.0081573619
224,SM,20180108,324.11838278,325.12652705,321.49720768,324.11838278,55019,181171,32411.838278,2.93,3.722575024,100,372.2575024,-0.0012426219
225,TU,20180108,106.9140625,106.9296875,106.890625,106.9140625,137297,1842719,213828.125,2.9,0.06875,2000,137.5,0.000073078
226,TY,20180108,123.484375,123.625,123.40625,123.484375,739863,3318658,123484.375,3.02,0.33671875,1000,336.71875,-0.0002530044
227,US,20180108,151.71875,152.21875,151.46875,151.71875,146591,762420,151718.75,3.06,1.009375,1000,1009.375,-0.0006175381
228,W,20180108,427.75,432.25,425.75,427.75,71822,287458,21387.5,3.3,5.7875,50,289.375,-0.0069645966
229,YM,20180108,25250,25359,25210,25250,108698,150732,126250,3.69,146.2040548805,5,731.0202744025,-0.0007519095
230,CC,20180108,1936.5066144,1939.54189123,1891.98922097,1936.5066144,22549,140466,19365.066144,2.89,53.6738118575,10,536.738118575,0.0100263852
231,CT,20180108,79.09864787,79.75662229,78.88607152,79.09864787,17658,170859,39549.323935,3.41,1.3068384215,500,653.41921075,0.001666453
232,KC,20180108,127.15281083,129.69281904,126.28920804,127.15281083,34650,114481,47682.30406125,3.58,2.6136684455,375,980.1256670625,-0.0256909304
233,SB,20180108,14.78,15.05,14.54,14.78,97963,366133,16553.6,3.31,0.3095,1120,346.64,-0.0198938992
234,VX,20180108,10.09688197,10.26556496,10.02458926,10.09688197,79055,190494,10096.88197,3.25,0.3257991495,1000,325.7991495,0
235,AD,20180109,0.7822,0.7863,0.7805,0.7822,114403,121478,78220,3.01,0.00436484,100000,436.484,-0.0022959184
236,BO,20180109,33.7,33.76,33.34,33.7,53592,212971,20220,3.28,0.4695,600,281.7,0.0047704234
237,BP,20180109,1.3562,1.3613,1.3532,1.3562,78262,197803,84762.5,2.86,0.00757159,62500,473.224375,-0.002427363
238,C,20180109,349,350,347.25,349,150408,829986,17450,3.49,2.8,50,140,0.0050395968
239,CD,20180109,0.8032,0.80715,0.802,0.8032,62403,142613,80320,2.75,0.0052283495,100000,522.83495,-0.0030410228
240,CL,20180109,62.81143936,63.33021236,61.6541765,62.81143936,844720,347408,62811.43936,2.7,0.9008542075,1000,900.8542075,0.019925482
241,CU,20180109,1.19795,1.20235,1.1964,1.19795,197645,532763,149743.75,2.89,0.006734974,125000,841.87175,-0.0027471384
242,EMD,20180109,1944.3,1952.8,1942.8,1944.3,12279,90868,194430,3.3,14.415,100,1441.5,-0.0015405947
243,ES,20180109,2752.25,2760,2742.75,2752.25,1137598,3190900,137612.5,3.3,15.7875,50,789.375,0.0020023664
244,FC,20180109,142.75,143.05,140.125,142.75,7283,24546,71375,2.99,2.5947532615,500,1297.37663075,0.0058129294
245,FV,20180109,115.640625,115.828125,115.5859375,115.640625,883077,3166521,115640.625,2.98,0.199609375,1000,199.609375,-0.0012819648
246,GC,20180109,1318.6398142,1326.36876797,1314.42402123,1318.6398142,333529,344176,131863.98142,3.2,10.609745631,100,1060.9745631,-0.0050742199
247,HG,20180109,321.6,325.9,321.25,321.6,99566,167208,80400,3.28,4.725,250,1181.25,-0.0024813896
248,HO,20180109,2.05906492,2.06962832,2.03046403,2.05906492,89507,128928,86480.72664,2.53,0.032784467,42000,1376.947614,0.0101691588
249,JY,20180109,0.89085,0.89305,0.8865,0.89085,176590,229265,111356.25,2.71,0.004215835,125000,526.979375,0.003887762
250,LC,20180109,119.48732086,119.8173262,118.49730481,119.48732086,36796,95219,47794.928344,3.18,1.922915776,400,769.1663104,0.0038387717
251,LH,20180109,76.775,77.1,76.425,76.775,23068,82994,30710,3,1.3767223275,400,550.688931,0.0027406647
252,MP,20180109,0.05134,0.05147,0.05104,0.05134,51586,184049,25670,2.59,0.0005091135,500000,254.55675,-0.0017499514
253,NE,20180109,0.7166,0.7191,0.7153,0.7166,37823,44956,71660,3.7,0.004554673,100000,455.4673,-0.0009758818
254,NG,20180109,2.852,2.892,2.755,2.852,154458,336574,28520,2.83,0.1223844475,10000,1223.844475,0.0310405643
255,NIY,20180109,23835,24000,23760,23835,37011,61863,105792.276964048,3.6,235,500,1043.0537061696,-0.0045938609
256,NQ,20180109,6687,6707.25,6667.25,6687,272445,258186,133740,3.46,54.7125,20,1094.25,-0.0001495215
257,PA,20180109,1098.15,1107.8,1093.5,1098.15,2787,36801,109815,3.63,16.4,100,1640,0.002053107
258,PL,20180109,972.3,977,964.4,972.3,22796,77161,48615,3.23,13.5917918895,50,679.589594475,-0.0041990987
259,RB,20180109,1.85329255,1.86399122,1.81281928,1.85329255,90148,103359,77838.2871,2.85,0.0360552125,42000,1514.318925,0.0247795489
260,S,20180109,963.75,968.5,961,963.75,63267,353307,48187.5,3.15,9.333472683,50,466.67363415,-0.0031031808
261,SF,20180109,1.0216,1.0287,1.0207,1.0216,30187,76960,127700,2.95,0.005691827,125000,711.478375,-0.0058388478
262,SI,20180109,1701,1717,1694.5,1701,93764,148176,85050,3.33,23.31,50,1165.5,-0.0078161456
263,SM,20180109,320.79150669,324.52164049,319.78336242,320.79150669,43608,179291,32079.150669,2.96,3.7099709135,100,370.99709135,-0.0102643857
264,TU,20180109,106.9140625,106.9453125,106.890625,106.9140625,440716,1851906,213828.125,2.99,0.066796875,2000,133.59375,0
265,TY,20180109,123.046875,123.5,122.984375,123.046875,1686410,3349503,123046.875,3.03,0.34609375,1000,346.09375,-0.0035429584
266,US,20180109,150.21875,151.8125,150.03125,150.21875,368548,771283,150218.75,3.03,1.0625,1000,1062.5,-0.0098867147
267,W,20180109,432.25,433.75,425.25,432.25,63519,284555,21612.5,3.24,5.8,50,290,0.0105201636
268,YM,20180109,25373,25415,25238,25373,125138,150396,126865,3.65,149.2,5,746,0.0048712871
269,CC,20180109,1921.33023028,1962.81234689,1913.23615875,1921.33023028,21333,138349,19213.3023028,2.93,52.813816757,10,528.13816757,-0.0078369906
270,CT,20180109,79.31122422,79.66551814,78.98729836,79.31122422,13527,168016,39655.61211,3.35,1.288617591,500,644.3087955,0.002687484
271,KC,20180109,127.15281083,127.30521133,124.56200246,127.15281083,27685,115129,47682.30406125,3.68,2.5857283555,375,969.6481333125,0
272,SB,20180109,14.73,14.77,14.42,14.73,83277,363272,16497.6,3.24,0.3155,1120,353.36,-0.0033829499
273,VX,20180109,10.28966253,10.3137601,9.97639412,10.28966253,132392,168671,10289.66253,3.26,0.3190518295,1000,319.0518295,0.0190930785
274,AD,20180110,0.7835,0.7865,0.7806,0.7835,131728,118943,78350,3.08,0.004355,100000,435.5,0.001661979
275,BO,20180110,33.45,33.83,33.23,33.45,48896,216271,20070,3.24,0.4725,600,283.5,-0.0074183976
276,BP,20180110,1.3539,1.3592,1.3511,1.3539,110012,195541,84618.75,2.86,0.00758,62500,473.75,-0.0016959151
277,C,20180110,349,350,348,349,145554,826766,17450,3.53,2.625,50,131.25,0
278,CD,20180110,0.79575,0.80525,0.79525,0.79575,114043,144863,79575,2.67,0.0054829435,100000,548.29435,-0.0092753984
279,CL,20180110,63.42,63.54,62.95,63.42,316419,478698,63420,2.72,0.851999056,1000,851.999056,0.0096886912
280,CU,20180110,1.2006,1.2066,1.1971,1.2006,292236,531698,150075,2.95,0.00683,125000,853.75,0.0022121124
281,EMD,20180110,1935.3,1943.9,1930.3,1935.3,12896,90976,193530,3.3,14.6,100,1460,-0.0046289153
282,ES,20180110,2750.5,2752,2736.5,2750.5,1289898,3203452,137525,3.33,16.0875,50,804.375,-0.0006358434
283,FC,20180110,142.225,144.425,141.7,142.225,6040,25189,71112.5,2.95,2.59625,500,1298.125,-0.0036777583
284,FV,20180110,115.625,115.6640625,115.484375,115.625,1126065,3168341,115625,2.97,0.200390625,1000,200.390625,-0.0001351169
285,GC,20180110,1324.26087149,1333.59584163,1313.8217651,1324.26087149,391661,340918,132426.087149,3.24,11.1166445475,100,1111.66445475,0.0042627693
286,HG,20180110,323.55,327.45,321.75,323.55,96993,163546,80887.5,3.22,4.8775,250,1219.375,0.0060634328
287,HO,20180110,2.07351485,2.07720207,2.05607528,2.07351485,70600,121960,87087.6237,2.49,0.0309025845,42000,1297.908549,0.0070177146
288,JY,20180110,0.9012,0.9018,0.88965,0.9012,253607,236884,112650,2.75,0.0046725,125000,584.0625,0.0116181175
289,LC,20180110,118.675,120.2,118.3,118.675,34647,120642,47470,3.2,1.877028878,400,750.8115512,-0.0067983854
290,LH,20180110,75.775,77.05,75.025,75.775,27832,87433,30310,3,1.44780791,400,579.123164,-0.0130250733
291,MP,20180110,0.05092,0.05156,0.0509,0.05092,74449,185750,25460,2.55,0.0005165,500000,258.25,-0.0081807557
292,NE,20180110,0.7189,0.7223,0.7134,0.7189,40539,45927,71890,3.74,0.004745,100000,474.5,0.0032096009
293,NG,20180110,2.822,2.906,2.788,2.822,146684,341721,28220,2.7,0.1198799645,10000,1198.799645,-0.0105189341
294,NIY,20180110,23615,23850,23550,23615,44390,59199,105972.895350924,3.57,241.25,500,1082.6153293843,-0.0092301238
295,NQ,20180110,6677.25,6686.75,6628.25,6677.25,320261,264095,133545,3.46,55.8375,20,1116.75,-0.0014580529
296,PA,20180110,1077.4,1098.2,1077,1077.4,3549,36363,107740,3.72,16.865,100,1686.5,-0.018895415
297,PL,20180110,978.8,979.2,962.3,978.8,19729,77345,48940,3.36,13.449864087,50,672.49320435,0.0066851795
298,RB,20180110,1.84975997,1.86853311,1.83694175,1.84975997,82313,95120,77689.91874,2.85,0.034176627,42000,1435.418334,-0.0019061103
299,S,20180110,955,963.5,951.75,955,99005,362902,47750,3.06,9.364510467,50,468.22552335,-0.009079118
300,SF,20180110,1.0272,1.0301,1.0204,1.0272,31100,70716,128400,3,0.00594,125000,742.5,0.0054815975
301,SI,20180110,1703.5,1722,1693,1703.5,112061,147793,85175,3.35,23.785,50,1189.25,0.0014697237
302,SM,20180110,318.976847,320.99313554,318.06951716,318.976847,54853,179329,31897.6847,2.87,3.6394008145,100,363.94008145,-0.0056568196
303,TU,20180110,106.90625,106.921875,106.875,106.90625,430710,1848247,213812.5,3,0.066015625,2000,132.03125,-7.3072707343802E-05
304,TY,20180110,123,123.09375,122.703125,123,2134251,3337478,123000,3.03,0.3484375,1000,348.4375,-0.0003809524
305,US,20180110,150.0625,150.1875,149.09375,150.0625,430005,791735,150062.5,3.02,1.0671875,1000,1067.1875,-0.0010401498
306,W,20180110,434.25,435,431.5,434.25,62125,282313,21712.5,3.18,5.5625,50,278.125,0.004626952
307,YM,20180110,25351,25384,25222,25351,143641,150291,126755,3.65,149.35,5,746.75,-0.0008670634
308,CC,20180110,1963.82410583,1979.00048996,1922.34198922,1963.82410583,22260,137834,19638.2410583,2.98,52.611464969,10,526.11464969,0.0221169036
309,CT,20180110,80.62717306,80.9106082,79.29097886,80.62717306,17335,167170,40313.58653,3.33,1.297221872,500,648.610936,0.0165922144
310,KC,20180110,125.93360689,127.96561346,124.96840378,125.93360689,24639,115214,47225.10258375,3.65,2.580648339,375,967.743127125,-0.0095884938
311,SB,20180110,14.65,14.85,14.53,14.65,69669,360702,16408,3.2,0.3145,1120,352.24,-0.005431093
312,VX,20180110,10.19327225,10.61157068,10.17125654,10.19327225,124593,268741,10193.27225,3.23,0.3314285085,1000,331.4285085,-0.0093676814
313,AD,20180111,0.7891,0.7893,0.7836,0.7891,116337,119010,78910,3.09,0.00421,100000,421,0.0071474154
314,BO,20180111,33.15,33.55,33.08,33.15,55170,212958,19890,3.27,0.4715,600,282.9,-0.0089686099
315,BP,20180111,1.3566,1.3584,1.3486,1.3566,110233,192475,84787.5,2.93,0.007465,62500,466.5625,0.0019942389
316,C,20180111,348.75,350.5,348,348.75,159177,823433,17437.5,3.56,2.6375,50,131.875,-0.0007163324
317,CD,20180111,0.79905,0.7996,0.79485,0.79905,91790,147080,79905,2.74,0.0054525,100000,545.25,0.0041470311
318,CL,20180111,63.68,64.53,63.27,63.68,466037,511535,63680,2.66,0.8511500705,1000,851.1500705,0.0040996531
319,CU,20180111,1.20845,1.21055,1.19745,1.20845,317187,535641,151056.25,2.99,0.006975,125000,871.875,0.0065383975
320,EMD,20180111,1962.2,1962.7,1933.3,1962.2,12541,90988,196220,3.23,15.22,100,1522,0.0138996538
321,ES,20180111,2769.5,2770.5,2747.75,2769.5,1045414,3198069,138475,3.25,16.4125,50,820.625,0.0069078349
322,FC,20180111,141.375,142.2,140.3,141.375,5507,25408,70687.5,2.86,2.54125,500,1270.625,-0.0059764458
323,FV,20180111,115.6796875,115.6953125,115.5625,115.6796875,885080,3176227,115679.6875,3,0.182421875,1000,182.421875,0.000472973
324,GC,20180111,1327.47290422,1329.68117673,1321.04883875,1327.47290422,264301,331752,132747.290422,3.27,10.6448772395,100,1064.48772395,0.0024255287
325,HG,20180111,323.3,325.65,320.65,323.3,96617,159306,80825,3.21,4.8825,250,1220.625,-0.0007726781
326,HO,20180111,2.06952866,2.09254889,2.06763522,2.06952866,83112,112969,86920.20372,2.41,0.0297936995,42000,1251.335379,-0.0019224314
327,JY,20180111,0.9033,0.9036,0.89685,0.9033,185700,239187,112912.5,2.8,0.004565,125000,570.625,0.0023302264
328,LC,20180111,118.875,119.075,118.05,118.875,31915,127156,47550,3.19,1.833085028,400,733.2340112,0.0016852749
329,LH,20180111,73.825,75.9,73.6,73.825,26257,90086,29530,2.96,1.5011675785,400,600.4670314,-0.0257340812
330,MP,20180111,0.05142,0.05143,0.05087,0.05142,49303,186255,25710,2.56,0.0005125,500000,256.25,0.0098193244
331,NE,20180111,0.7256,0.7258,0.7177,0.7256,38728,46423,72560,3.72,0.00466,100000,466,0.0093197941
332,NG,20180111,2.925,2.957,2.801,2.925,256734,350250,29250,2.75,0.123010807,10000,1230.10807,0.0364989369
333,NIY,20180111,23785,23800,23590,23785,34132,59337,106898.876404494,3.49,239.5,500,1076.404494382,0.0071988143
334,NQ,20180111,6726.5,6728.75,6664.25,6726.5,228872,261698,134530,3.38,56.325,20,1126.5,0.0073757909
335,PA,20180111,1076.25,1086.35,1070.8,1076.25,3920,36238,107625,3.7,17.0925,100,1709.25,-0.0010673844
336,PL,20180111,990.8,991,973.5,990.8,18009,77940,49540,3.41,13.5784060025,50,678.920300125,0.0122599101
337,RB,20180111,1.8541,1.8779,1.848,1.8541,68746,126143,77872.2,2.78,0.0320706585,42000,1346.967657,0.0023462666
338,S,20180111,950,957.5,949,950,85988,368914,47500,3.14,9.4875,50,474.375,-0.0052356021
339,SF,20180111,1.0293,1.0322,1.0233,1.0293,30507,69099,128662.5,3.07,0.005895,125000,736.875,0.0020443925
340,SI,20180111,1696.6,1706.5,1688,1696.6,111343,145364,84830,3.43,22.15,50,1107.5,-0.0040504843
341,SM,20180111,315.64997091,320.89232112,315.04508435,315.64997091,72744,175025,31564.997091,3,3.805744619,100,380.5744619,-0.0104298356
342,TU,20180111,106.8984375,106.921875,106.875,106.8984375,387944,1850111,213796.875,3.04,0.06015625,2000,120.3125,-0.000073078
343,TY,20180111,123.125,123.15625,122.859375,123.125,1690056,3341772,123125,3.07,0.32578125,1000,325.78125,0.0010162602
344,US,20180111,150.4375,150.625,149.53125,150.4375,373883,796969,150437.5,3.07,1.0453125,1000,1045.3125,0.0024989588
345,W,20180111,433.25,434.5,428.5,433.25,73166,278949,21662.5,3.24,5.5375,50,276.875,-0.002302821
346,YM,20180111,25555,25561,25330,25555,115640,150335,127775,3.54,150.85,5,754.25,0.0080470198
347,CC,20180111,1950.67123959,1983.04752572,1936.5066144,1950.67123959,19569,136411,19506.7123959,3.07,52.2573493395,10,522.573493395,-0.0066975786
348,CT,20180111,83.66397807,83.66397807,80.39435134,83.66397807,34555,168863,41831.989035,3.4,1.3938934985,500,696.94674925,0.0376647834
349,KC,20180111,124.76520312,125.98440706,124.10480098,124.76520312,25129,117976,46786.95117,3.65,2.560328274,375,960.12310275,-0.0092779346
350,SB,20180111,14.18,14.58,14.11,14.18,106103,353459,15881.6,3.17,0.328,1120,367.36,-0.0320819113
351,VX,20180111,10.19327225,10.21528796,10.08319372,10.19327225,90043,291973,10193.27225,3.32,0.3211649215,1000,321.1649215,0
352,AD,20180112,0.791,0.7922,0.7846,0.791,123245,122557,79100,3.09,0.004325,100000,432.5,0.0024078064
353,BO,20180112,33.13,33.4,32.83,33.13,65766,212812,19878,3.26,0.4795,600,287.7,-0.0006033183
354,BP,20180112,1.3764,1.3773,1.3565,1.3764,201323,208520,86025,2.96,0.008145,62500,509.0625,0.0145953118
355,C,20180112,346.25,350,345.5,346.25,216386,827127,17312.5,3.64,2.725,50,136.25,-0.0071684588
356,CD,20180112,0.80145,0.8033,0.79635,0.80145,89885,148144,80145,2.71,0.0053275,100000,532.75,0.0030035667
357,CL,20180112,64.23,64.41,62.98,64.23,323616,555021,64230,2.75,0.8647869275,1000,864.7869275,0.0086369347
358,CU,20180112,1.22285,1.22655,1.20765,1.22285,400925,555554,152856.25,2.98,0.0074575,125000,932.1875,0.0119160909
359,EMD,20180112,1966.9,1970,1959.4,1966.9,12260,90102,196690,3.31,14.65,100,1465,0.0023952706
360,ES,20180112,2788.75,2790,2766.75,2788.75,1357120,3210339,139437.5,3.31,16.4875,50,824.375,0.0069507131
361,FC,20180112,142.65,142.8,140.65,142.65,4145,25343,71325,2.76,2.5875,500,1293.75,0.0090185676
362,FV,20180112,115.53125,115.6328125,115.3671875,115.53125,992091,3193162,115531.25,3.03,0.1828125,1000,182.8125,-0.0012831769
363,GC,20180112,1339.91953108,1345.03870825,1325.76651183,1339.91953108,365195,324958,133991.953108,3.2,10.9560429105,100,1095.60429105,0.0093761815
364,HG,20180112,321.85,324.9,321.6,321.85,84099,157619,80462.5,3.19,4.7575,250,1189.375,-0.0044849985
365,HO,20180112,2.0778,2.0805,2.0534,2.0778,49895,135664,87267.6,2.49,0.029472566,42000,1237.847772,0.0039967265
366,JY,20180112,0.90345,0.90455,0.8982,0.90345,205486,232025,112931.25,2.78,0.004555,125000,569.375,0.0001660578
367,LC,20180112,119.45,119.625,118.475,119.45,31988,136203,47780,3.21,1.805545188,400,722.2180752,0.0048370137
368,LH,20180112,74.325,74.55,73.825,74.325,20819,94369,29730,2.94,1.40889093,400,563.556372,0.0067727735
369,MP,20180112,0.05196,0.05209,0.05131,0.05196,83997,181191,25980,2.6,0.0005275,500000,263.75,0.0105017503
370,NE,20180112,0.7252,0.7271,0.7214,0.7252,35907,46467,72520,3.75,0.004705,100000,470.5,-0.0005512679
371,NG,20180112,2.993,2.996,2.911,2.993,263061,358743,29930,2.76,0.1234930545,10000,1234.930545,0.0232478632
372,NIY,20180112,23820,23840,23570,23820,35254,58317,107268.30586328,3.55,241,500,1085.2922633523,0.0014715157
373,NQ,20180112,6775.25,6777.75,6703.25,6775.25,288871,263288,135505,3.45,57.9875,20,1159.75,0.0072474541
374,PA,20180112,1105.35,1124.3,1080,1105.35,5599,36964,110535,3.7,17.755,100,1775.5,0.0270383275
375,PL,20180112,996.2,1004.2,987.6,996.2,24756,78016,49810,3.46,13.6519283465,50,682.596417325,0.0054501413
376,RB,20180112,1.8656,1.8686,1.8388,1.8656,55024,132543,78355.2,2.87,0.0317805765,42000,1334.784213,0.0062024702
377,S,20180112,960.5,962.75,944.5,960.5,149724,363699,48025,3.18,9.6625,50,483.125,0.0110526316
378,SF,20180112,1.037,1.0392,1.0281,1.037,41069,69718,129625,3.02,0.00613,125000,766.25,0.0074808122
379,SI,20180112,1714.1,1730,1699.5,1714.1,117337,144571,85705,3.37,22.345,50,1117.25,0.0103147471
380,SM,20180112,319.58173357,320.28743455,312.82716696,319.58173357,75203,172619,31958.173357,3.02,3.88639616,100,388.639616,0.0124560843
381,TU,20180112,106.84375,106.8828125,106.796875,106.84375,405341,1871641,213687.5,3.09,0.059765625,2000,119.53125,-0.0005115837
382,TY,20180112,122.9375,123.0625,122.625,122.9375,1652546,3354022,122937.5,3.1,0.33046875,1000,330.46875,-0.0015228426
383,US,20180112,150.5,150.59375,149.53125,150.5,290391,790567,150500,3.13,1.0453125,1000,1045.3125,0.0004154549
384,W,20180112,420.5,436,418.75,420.5,131033,290419,21025,3.24,6.1625,50,308.125,-0.0294287363
385,YM,20180112,25801,25813,25531,25801,152582,151234,129005,3.51,156.4,5,782,0.0096262962
386,CC,20180112,1936.5066144,1966.85938266,1916.27143557,1936.5066144,19823,134931,19365.066144,3.04,53.1679323875,10,531.679323875,-0.0072614108
387,CT,20180112,82.68207779,85.68851475,81.28514748,82.68207779,43200,168907,41341.038895,3.43,1.53004359,500,765.021795,-0.0117362371
388,KC,20180112,124.20640131,125.2224046,122.83479688,124.20640131,28830,120860,46577.40049125,3.67,2.603508414,375,976.31565525,-0.0044788274
389,SB,20180112,14.18,14.29,13.96,14.18,95713,361527,15881.6,3.06,0.3335,1120,373.52,0
390,VX,20180112,10.28133508,10.30335079,10.08319372,10.28133508,178708,331017,10281.33508,3.3,0.317714233,1000,317.714233,0.0086393091
391,AD,20180116,0.7958,0.7977,0.7905,0.7958,174459,121981,79580,3,0.0044,100000,440,0.006068268
392,BO,20180116,32.79,33.34,32.69,32.79,59703,214803,19674,3.26,0.4775,600,286.5,-0.0102626019
393,BP,20180116,1.3821,1.3848,1.3756,1.3821,187127,215392,86381.25,2.85,0.007905,62500,494.0625,0.004141238
394,C,20180116,348.25,349.25,346,348.25,179429,828153,17412.5,3.67,2.675,50,133.75,0.0057761733
395,CD,20180116,0.8052,0.80715,0.80235,0.8052,100773,155172,80520,2.63,0.0051525,100000,515.25,0.0046790193
396,CL,20180116,63.67,64.83,63.34,63.67,458597,573642,63670,2.81,0.913348277,1000,913.348277,-0.0087186673
397,CU,20180116,1.23165,1.23425,1.2233,1.23165,546081,566785,153956.25,2.81,0.0077,125000,962.5,0.0071963037
398,EMD,20180116,1952.9,1978.6,1949.6,1952.9,22369,90007,195290,3.28,14.55,100,1455,-0.0071177996
399,ES,20180116,2782.5,2808.5,2769.25,2782.5,1981469,3246225,139125,3.27,16.9125,50,845.625,-0.0022411475
400,FC,20180116,143.925,144.15,142.1,143.925,5052,25887,71962.5,2.79,2.52625,500,1263.125,0.00893796
401,FV,20180116,115.5,115.625,115.4296875,115.5,909895,3188750,115500,3.04,0.180859375,1000,180.859375,-0.0002704896
402,GC,20180116,1342.12780358,1350.0575094,1337.10900243,1342.12780358,499759,319889,134212.780358,3.21,11.136719752,100,1113.6719752,0.0016480635
403,HG,20180116,321.95,329.1,318.35,321.95,230068,152562,80487.5,3.18,4.9125,250,1228.125,0.0003107037
404,HO,20180116,2.0586,2.1008,2.0508,2.0586,58273,138767,86461.2,2.54,0.0306172625,42000,1285.925025,-0.0092405429
405,JY,20180116,0.90955,0.91,0.90235,0.90955,247432,234384,113693.75,2.78,0.0046675,125000,583.4375,0.0067518955
406,LC,20180116,120.375,120.625,119.5,120.375,23828,138766,48150,3.27,1.7234082895,400,689.3633158,0.0077438259
407,LH,20180116,76.15,76.4,74.5,76.15,17514,97415,30460,2.99,1.436574138,400,574.6296552,0.0245543222
408,MP,20180116,0.05265,0.05276,0.05196,0.05265,91251,171331,26325,2.62,0.0005495,500000,274.75,0.0132794457
409,NE,20180116,0.7271,0.731,0.7239,0.7271,46017,46533,72710,3.65,0.00478,100000,478,0.0026199669
410,NG,20180116,2.962,2.975,2.872,2.962,198108,356493,29620,2.84,0.1225179435,10000,1225.179435,-0.0103575008
411,NIY,20180116,23735,23985,23640,23735,60071,58141,107369.040079616,3.3,244.5,500,1106.0345607527,-0.0035684299
412,NQ,20180116,6762.25,6845.75,6729.25,6762.25,516270,272679,135245,3.38,58.7125,20,1174.25,-0.0019187484
413,PA,20180116,1088.15,1133,1084.05,1088.15,7779,36127,108815,3.66,19.365,100,1936.5,-0.0155606821
414,PL,20180116,1004.9,1006.2,990,1004.9,31017,79501,50245,3.46,13.705450691,50,685.27253455,0.0087331861
415,RB,20180116,1.8529,1.8762,1.8434,1.8529,57154,137992,77821.8,2.94,0.031790543,42000,1335.202806,-0.0068074614
416,S,20180116,968,970,963.25,968,97797,356768,48400,3.24,9.7,50,485,0.0078084331
417,SF,20180116,1.047,1.0483,1.0371,1.047,54644,69967,130875,3.01,0.006395,125000,799.375,0.0096432015
418,SI,20180116,1718.9,1745,1680,1718.9,178831,140169,85945,3.41,24.57,50,1228.5,0.0028003034
419,SM,20180116,325.42897033,325.63059919,320.38824898,325.42897033,51937,172753,32542.897033,3.13,4.0426585215,100,404.26585215,0.01829653
420,TU,20180116,106.8203125,106.859375,106.7890625,106.8203125,381990,1876100,213640.625,3.09,0.059375,2000,118.75,-0.0002193624
421,TY,20180116,122.984375,123.15625,122.84375,122.984375,1402869,3351950,122984.375,3.14,0.32890625,1000,328.90625,0.0003812913
422,US,20180116,150.8125,151.03125,150.3125,150.8125,270906,785104,150812.5,3.19,1.0421875,1000,1042.1875,0.002076412
423,W,20180116,416.5,422.75,413.25,416.5,83268,296022,20825,3.15,6.3125,50,315.625,-0.0095124851
424,YM,20180116,25819,26061,25682,25819,309926,156823,129095,3.48,166.75,5,833.75,0.0006976474
425,CC,20180116,1954.71827536,1973.94169525,1923.35374816,1954.71827536,25781,131733,19547.1827536,3.06,54.078515435,10,540.78515435,0.0094043887
426,CT,20180116,82.4290107,83.05661707,81.60907335,82.4290107,20528,168377,41214.50535,3.46,1.5158718335,500,757.93591675,-0.0030607248
427,KC,20180116,122.3775954,123.8,121.76799343,122.3775954,32292,122673,45891.598275,3.62,2.626368488,375,984.888183,-0.0147239264
428,SB,20180116,13.59,14.11,13.57,13.59,121120,375143,15220.8,3.11,0.349,1120,390.88,-0.0416078984
429,VX,20180116,10.63358639,10.90217801,10.08319372,10.63358639,275227,363217,10633.58639,3.42,0.331192217,1000,331.192217,0.0342612421
430,AD,20180117,0.8007,0.8022,0.7939,0.8007,139602,126923,80070,3.08,0.004635,100000,463.5,0.006157326
431,BO,20180117,32.51,32.83,32.41,32.51,50884,217488,19506,3.24,0.478,600,286.8,-0.0085391888
432,BP,20180117,1.3907,1.3972,1.3785,1.3907,160512,224665,86918.75,2.87,0.00831,62500,519.375,0.0062224152
433,C,20180117,353,353.25,348.25,353,236713,819147,17650,3.68,2.8125,50,140.625,0.0136396267
434,CD,20180117,0.8066,0.80955,0.79785,0.8066,138880,159106,80660,2.59,0.0056175,100000,561.75,0.0017386985
435,CL,20180117,63.92,64.14,63.25,63.92,369424,605822,63920,2.86,0.9114579985,1000,911.4579985,0.003926496
436,CU,20180117,1.22835,1.23685,1.22225,1.22835,324261,567626,153543.75,2.74,0.00798,125000,997.5,-0.0026793326
437,EMD,20180117,1968.6,1972.9,1954.9,1968.6,15891,90208,196860,3.35,14.43,100,1443,0.0080393261
438,ES,20180117,2803.75,2809.5,2779,2803.75,1541873,3250369,140187.5,3.33,17.6375,50,881.875,0.0076370171
439,FC,20180117,145.975,147.4,143,145.975,9165,26788,72987.5,2.82,2.63,500,1315,0.0142435296
440,FV,20180117,115.3125,115.546875,115.2578125,115.3125,892705,3192866,115312.5,2.96,0.1875,1000,187.5,-0.0016233766
